JST Time,hour_ts,value,energy_consmption
09:06,00:06,16.89,energy_consumption
09:21,00:21,10.22,energy_consumption
09:36,00:36,10.71,energy_consumption
09:51,00:51,15.36,energy_consumption
10:06,01:06,54.43,energy_consumption
10:21,01:21,62.53,energy_consumption
10:36,01:36,63.07,energy_consumption
10:51,01:51,40.62,energy_consumption
11:06,02:06,47.6,energy_consumption
11:21,02:21,30.68,energy_consumption
11:36,02:36,62.56,energy_consumption
11:51,02:51,63.49,energy_consumption
12:06,03:06,64.21,energy_consumption
12:21,03:21,61.2,energy_consumption
12:36,03:36,40.45,energy_consumption
12:51,03:51,66.13,energy_consumption
13:06,04:06,59.56,energy_consumption
13:21,04:21,37.87,energy_consumption
13:36,04:36,54.21,energy_consumption
13:51,04:51,43.75,energy_consumption
14:06,05:06,62.13,energy_consumption
14:21,05:21,62.28,energy_consumption
14:36,05:36,57.7,energy_consumption
14:51,05:51,48.35,energy_consumption
15:06,06:06,50.41,energy_consumption
15:21,06:21,65.03,energy_consumption
15:36,06:36,55.51,energy_consumption
15:51,06:51,58.82,energy_consumption
16:06,07:06,66.14,energy_consumption
16:21,07:21,62.14,energy_consumption
16:36,07:36,52.73,energy_consumption
16:51,07:51,47.62,energy_consumption
17:06,08:06,66.42,energy_consumption
17:21,08:21,45.44,energy_consumption
17:36,08:36,55.73,energy_consumption
17:51,08:51,57.18,energy_consumption
18:06,09:06,6.27,energy_consumption
18:21,09:21,15.79,energy_consumption
18:36,09:36,5.96,energy_consumption
18:51,09:51,17.47,energy_consumption
19:06,10:06,12.62,energy_consumption
19:21,10:21,4.38,energy_consumption
19:36,10:36,15.71,energy_consumption
19:51,10:51,20.9,energy_consumption
20:06,11:06,13.34,energy_consumption
20:21,11:21,20.84,energy_consumption
20:36,11:36,25.63,energy_consumption
20:51,11:51,16.03,energy_consumption
21:06,12:06,16.63,energy_consumption
21:21,12:21,21.89,energy_consumption
21:36,12:36,5.97,energy_consumption
21:51,12:51,2.9,energy_consumption
22:06,13:06,12.08,energy_consumption
22:21,13:21,18.96,energy_consumption
22:36,13:36,14.3,energy_consumption
22:51,13:51,8.36,energy_consumption
23:06,14:06,15.54,energy_consumption
23:21,14:21,18.85,energy_consumption
23:36,14:36,16.01,energy_consumption
23:51,14:51,7.53,energy_consumption
00:06,15:06,7.4,energy_consumption
00:21,15:21,15.72,energy_consumption
00:36,15:36,6.6,energy_consumption
00:51,15:51,22.14,energy_consumption
01:06,16:06,12.86,energy_consumption
01:21,16:21,9.56,energy_consumption
01:36,16:36,5.94,energy_consumption
01:51,16:51,16.84,energy_consumption
02:06,17:06,16.92,energy_consumption
02:21,17:21,13.36,energy_consumption
02:36,17:36,18.14,energy_consumption
02:51,17:51,12.83,energy_consumption
03:06,18:06,18.55,energy_consumption
03:21,18:21,11.45,energy_consumption
03:36,18:36,19.87,energy_consumption
03:51,18:51,10.08,energy_consumption
04:06,19:06,18.26,energy_consumption
04:21,19:21,18.48,energy_consumption
04:36,19:36,17.69,energy_consumption
04:51,19:51,11.09,energy_consumption
05:06,20:06,16.43,energy_consumption
05:21,20:21,6.73,energy_consumption
05:36,20:36,22.02,energy_consumption
05:51,20:51,16.96,energy_consumption
06:06,21:06,8.66,energy_consumption
06:21,21:21,21.74,energy_consumption
06:36,21:36,14.86,energy_consumption
06:51,21:51,24.18,energy_consumption
07:06,22:06,15.76,energy_consumption
07:21,22:21,6.19,energy_consumption
07:36,22:36,20.19,energy_consumption
07:51,22:51,8.54,energy_consumption
08:06,23:06,20.05,energy_consumption
08:21,23:21,9.22,energy_consumption
08:36,23:36,11.82,energy_consumption
08:51,23:51,17.56,energy_consumption
09:06,00:06,9.55,energy_consumption
09:21,00:21,12.39,energy_consumption
09:36,00:36,21.54,energy_consumption
09:51,00:51,6.64,energy_consumption
10:06,01:06,63.8,energy_consumption
10:21,01:21,48.0,energy_consumption
10:36,01:36,43.48,energy_consumption
10:51,01:51,38.33,energy_consumption
11:06,02:06,54.57,energy_consumption
11:21,02:21,33.54,energy_consumption
11:36,02:36,46.05,energy_consumption
11:51,02:51,51.92,energy_consumption
12:06,03:06,55.89,energy_consumption
12:21,03:21,76.96,energy_consumption
12:36,03:36,67.2,energy_consumption
12:51,03:51,46.0,energy_consumption
13:06,04:06,41.17,energy_consumption
13:21,04:21,45.5,energy_consumption
13:36,04:36,69.73,energy_consumption
13:51,04:51,54.76,energy_consumption
14:06,05:06,50.48,energy_consumption
14:21,05:21,48.52,energy_consumption
14:36,05:36,57.36,energy_consumption
14:51,05:51,69.8,energy_consumption
15:06,06:06,43.25,energy_consumption
15:21,06:21,42.75,energy_consumption
15:36,06:36,55.13,energy_consumption
15:51,06:51,52.24,energy_consumption
16:06,07:06,48.06,energy_consumption
16:21,07:21,53.38,energy_consumption
16:36,07:36,49.83,energy_consumption
16:51,07:51,53.61,energy_consumption
17:06,08:06,55.07,energy_consumption
17:21,08:21,52.58,energy_consumption
17:36,08:36,53.9,energy_consumption
17:51,08:51,56.23,energy_consumption
18:06,09:06,18.32,energy_consumption
18:21,09:21,19.71,energy_consumption
18:36,09:36,17.89,energy_consumption
18:51,09:51,17.75,energy_consumption
19:06,10:06,10.18,energy_consumption
19:21,10:21,3.87,energy_consumption
19:36,10:36,13.41,energy_consumption
19:51,10:51,15.66,energy_consumption
20:06,11:06,7.33,energy_consumption
20:21,11:21,5.03,energy_consumption
20:36,11:36,9.46,energy_consumption
20:51,11:51,5.8,energy_consumption
21:06,12:06,10.51,energy_consumption
21:21,12:21,8.81,energy_consumption
21:36,12:36,19.69,energy_consumption
21:51,12:51,10.28,energy_consumption
22:06,13:06,20.75,energy_consumption
22:21,13:21,19.47,energy_consumption
22:36,13:36,13.78,energy_consumption
22:51,13:51,28.46,energy_consumption
23:06,14:06,15.63,energy_consumption
23:21,14:21,21.62,energy_consumption
23:36,14:36,27.3,energy_consumption
23:51,14:51,10.78,energy_consumption
00:06,15:06,8.91,energy_consumption
00:21,15:21,10.11,energy_consumption
00:36,15:36,12.83,energy_consumption
00:51,15:51,12.68,energy_consumption
01:06,16:06,14.03,energy_consumption
01:21,16:21,10.62,energy_consumption
01:36,16:36,15.04,energy_consumption
01:51,16:51,17.8,energy_consumption
02:06,17:06,14.52,energy_consumption
02:21,17:21,14.03,energy_consumption
02:36,17:36,19.46,energy_consumption
02:51,17:51,19.86,energy_consumption
03:06,18:06,17.28,energy_consumption
03:21,18:21,13.45,energy_consumption
03:36,18:36,14.94,energy_consumption
03:51,18:51,16.11,energy_consumption
04:06,19:06,19.41,energy_consumption
04:21,19:21,15.53,energy_consumption
04:36,19:36,22.96,energy_consumption
04:51,19:51,20.97,energy_consumption
05:06,20:06,19.88,energy_consumption
05:21,20:21,24.98,energy_consumption
05:36,20:36,12.9,energy_consumption
05:51,20:51,4.62,energy_consumption
06:06,21:06,15.92,energy_consumption
06:21,21:21,9.51,energy_consumption
06:36,21:36,13.7,energy_consumption
06:51,21:51,12.17,energy_consumption
07:06,22:06,19.23,energy_consumption
07:21,22:21,13.78,energy_consumption
07:36,22:36,21.42,energy_consumption
07:51,22:51,15.11,energy_consumption
08:06,23:06,14.8,energy_consumption
08:21,23:21,12.16,energy_consumption
08:36,23:36,8.2,energy_consumption
08:51,23:51,15.29,energy_consumption
09:06,00:06,18.42,energy_consumption
09:21,00:21,13.72,energy_consumption
09:36,00:36,18.13,energy_consumption
09:51,00:51,11.45,energy_consumption
10:06,01:06,54.27,energy_consumption
10:21,01:21,72.61,energy_consumption
10:36,01:36,59.44,energy_consumption
10:51,01:51,52.58,energy_consumption
11:06,02:06,50.76,energy_consumption
11:21,02:21,55.75,energy_consumption
11:36,02:36,67.19,energy_consumption
11:51,02:51,57.59,energy_consumption
12:06,03:06,53.3,energy_consumption
12:21,03:21,55.48,energy_consumption
12:36,03:36,50.19,energy_consumption
12:51,03:51,59.89,energy_consumption
13:06,04:06,55.96,energy_consumption
13:21,04:21,59.87,energy_consumption
13:36,04:36,68.06,energy_consumption
13:51,04:51,40.39,energy_consumption
14:06,05:06,52.13,energy_consumption
14:21,05:21,41.06,energy_consumption
14:36,05:36,46.76,energy_consumption
14:51,05:51,54.3,energy_consumption
15:06,06:06,77.85,energy_consumption
15:21,06:21,69.19,energy_consumption
15:36,06:36,48.06,energy_consumption
15:51,06:51,45.48,energy_consumption
16:06,07:06,33.99,energy_consumption
16:21,07:21,39.85,energy_consumption
16:36,07:36,57.24,energy_consumption
16:51,07:51,56.9,energy_consumption
17:06,08:06,76.6,energy_consumption
17:21,08:21,46.27,energy_consumption
17:36,08:36,58.62,energy_consumption
17:51,08:51,36.46,energy_consumption
18:06,09:06,19.4,energy_consumption
18:21,09:21,11.19,energy_consumption
18:36,09:36,1.41,energy_consumption
18:51,09:51,10.03,energy_consumption
19:06,10:06,23.34,energy_consumption
19:21,10:21,14.01,energy_consumption
19:36,10:36,14.63,energy_consumption
19:51,10:51,22.37,energy_consumption
20:06,11:06,23.64,energy_consumption
20:21,11:21,17.66,energy_consumption
20:36,11:36,21.76,energy_consumption
20:51,11:51,22.61,energy_consumption
21:06,12:06,9.97,energy_consumption
21:21,12:21,8.82,energy_consumption
21:36,12:36,14.5,energy_consumption
21:51,12:51,16.33,energy_consumption
22:06,13:06,20.75,energy_consumption
22:21,13:21,18.29,energy_consumption
22:36,13:36,13.9,energy_consumption
22:51,13:51,21.98,energy_consumption
23:06,14:06,16.35,energy_consumption
23:21,14:21,20.75,energy_consumption
23:36,14:36,18.26,energy_consumption
23:51,14:51,14.68,energy_consumption
00:06,15:06,42.39,energy_consumption
00:21,15:21,50.49,energy_consumption
00:36,15:36,56.11,energy_consumption
00:51,15:51,56.81,energy_consumption
01:06,16:06,78.41,energy_consumption
01:21,16:21,70.5,energy_consumption
01:36,16:36,48.8,energy_consumption
01:51,16:51,54.65,energy_consumption
02:06,17:06,71.02,energy_consumption
02:21,17:21,52.46,energy_consumption
02:36,17:36,63.8,energy_consumption
02:51,17:51,51.57,energy_consumption
03:06,18:06,61.87,energy_consumption
03:21,18:21,65.85,energy_consumption
03:36,18:36,48.76,energy_consumption
03:51,18:51,53.12,energy_consumption
04:06,19:06,53.6,energy_consumption
04:21,19:21,67.77,energy_consumption
04:36,19:36,60.34,energy_consumption
04:51,19:51,62.09,energy_consumption
05:06,20:06,49.69,energy_consumption
05:21,20:21,60.32,energy_consumption
05:36,20:36,58.57,energy_consumption
05:51,20:51,63.53,energy_consumption
06:06,21:06,44.93,energy_consumption
06:21,21:21,65.67,energy_consumption
06:36,21:36,62.06,energy_consumption
06:51,21:51,54.45,energy_consumption
07:06,22:06,62.27,energy_consumption
07:21,22:21,40.59,energy_consumption
07:36,22:36,51.31,energy_consumption
07:51,22:51,55.91,energy_consumption
08:06,23:06,44.18,energy_consumption
08:21,23:21,66.64,energy_consumption
08:36,23:36,58.79,energy_consumption
08:51,23:51,74.35,energy_consumption
09:06,00:06,58.67,energy_consumption
09:21,00:21,64.06,energy_consumption
09:36,00:36,57.9,energy_consumption
09:51,00:51,48.94,energy_consumption
10:06,01:06,78.26,energy_consumption
10:21,01:21,46.44,energy_consumption
10:36,01:36,40.57,energy_consumption
10:51,01:51,67.84,energy_consumption
11:06,02:06,47.32,energy_consumption
11:21,02:21,68.01,energy_consumption
11:36,02:36,52.41,energy_consumption
11:51,02:51,44.44,energy_consumption
12:06,03:06,46.7,energy_consumption
12:21,03:21,53.87,energy_consumption
12:36,03:36,70.8,energy_consumption
12:51,03:51,57.45,energy_consumption
13:06,04:06,59.48,energy_consumption
13:21,04:21,45.17,energy_consumption
13:36,04:36,56.45,energy_consumption
13:51,04:51,67.88,energy_consumption
14:06,05:06,63.08,energy_consumption
14:21,05:21,54.54,energy_consumption
14:36,05:36,47.2,energy_consumption
14:51,05:51,84.06,energy_consumption
15:06,06:06,45.61,energy_consumption
15:21,06:21,58.63,energy_consumption
15:36,06:36,55.89,energy_consumption
15:51,06:51,55.35,energy_consumption
16:06,07:06,64.04,energy_consumption
16:21,07:21,60.17,energy_consumption
16:36,07:36,51.4,energy_consumption
16:51,07:51,77.87,energy_consumption
17:06,08:06,52.73,energy_consumption
17:21,08:21,57.95,energy_consumption
17:36,08:36,62.4,energy_consumption
17:51,08:51,56.36,energy_consumption
18:06,09:06,57.28,energy_consumption
18:21,09:21,72.94,energy_consumption
18:36,09:36,49.34,energy_consumption
18:51,09:51,43.03,energy_consumption
19:06,10:06,62.1,energy_consumption
19:21,10:21,58.06,energy_consumption
19:36,10:36,55.08,energy_consumption
19:51,10:51,43.03,energy_consumption
20:06,11:06,43.3,energy_consumption
20:21,11:21,45.05,energy_consumption
20:36,11:36,34.55,energy_consumption
20:51,11:51,51.0,energy_consumption
21:06,12:06,57.35,energy_consumption
21:21,12:21,66.37,energy_consumption
21:36,12:36,65.07,energy_consumption
21:51,12:51,52.15,energy_consumption
22:06,13:06,58.23,energy_consumption
22:21,13:21,61.56,energy_consumption
22:36,13:36,39.25,energy_consumption
22:51,13:51,45.93,energy_consumption
23:06,14:06,70.75,energy_consumption
23:21,14:21,60.35,energy_consumption
23:36,14:36,47.51,energy_consumption
23:51,14:51,65.55,energy_consumption
00:06,15:06,52.64,energy_consumption
00:21,15:21,62.63,energy_consumption
00:36,15:36,45.19,energy_consumption
00:51,15:51,55.98,energy_consumption
01:06,16:06,49.52,energy_consumption
01:21,16:21,50.95,energy_consumption
01:36,16:36,71.89,energy_consumption
01:51,16:51,64.34,energy_consumption
02:06,17:06,65.92,energy_consumption
02:21,17:21,53.84,energy_consumption
02:36,17:36,33.76,energy_consumption
02:51,17:51,40.1,energy_consumption
03:06,18:06,64.15,energy_consumption
03:21,18:21,56.93,energy_consumption
03:36,18:36,56.32,energy_consumption
03:51,18:51,73.26,energy_consumption
04:06,19:06,54.06,energy_consumption
04:21,19:21,63.82,energy_consumption
04:36,19:36,43.63,energy_consumption
04:51,19:51,40.93,energy_consumption
05:06,20:06,52.2,energy_consumption
05:21,20:21,46.36,energy_consumption
05:36,20:36,46.03,energy_consumption
05:51,20:51,67.98,energy_consumption
06:06,21:06,61.19,energy_consumption
06:21,21:21,62.29,energy_consumption
06:36,21:36,44.74,energy_consumption
06:51,21:51,53.54,energy_consumption
07:06,22:06,48.36,energy_consumption
07:21,22:21,62.12,energy_consumption
07:36,22:36,64.67,energy_consumption
07:51,22:51,54.62,energy_consumption
08:06,23:06,38.77,energy_consumption
08:21,23:21,59.76,energy_consumption
08:36,23:36,56.79,energy_consumption
08:51,23:51,60.58,energy_consumption
09:06,00:06,73.24,energy_consumption
09:21,00:21,56.73,energy_consumption
09:36,00:36,63.81,energy_consumption
09:51,00:51,65.62,energy_consumption
10:06,01:06,42.68,energy_consumption
10:21,01:21,73.83,energy_consumption
10:36,01:36,52.64,energy_consumption
10:51,01:51,65.81,energy_consumption
11:06,02:06,55.9,energy_consumption
11:21,02:21,48.53,energy_consumption
11:36,02:36,70.18,energy_consumption
11:51,02:51,67.01,energy_consumption
12:06,03:06,66.61,energy_consumption
12:21,03:21,69.68,energy_consumption
12:36,03:36,56.66,energy_consumption
12:51,03:51,55.97,energy_consumption
13:06,04:06,76.95,energy_consumption
13:21,04:21,62.92,energy_consumption
13:36,04:36,51.1,energy_consumption
13:51,04:51,67.49,energy_consumption
14:06,05:06,54.45,energy_consumption
14:21,05:21,71.63,energy_consumption
14:36,05:36,37.56,energy_consumption
14:51,05:51,54.68,energy_consumption
15:06,06:06,52.32,energy_consumption
15:21,06:21,65.3,energy_consumption
15:36,06:36,69.75,energy_consumption
15:51,06:51,46.21,energy_consumption
16:06,07:06,59.54,energy_consumption
16:21,07:21,32.94,energy_consumption
16:36,07:36,61.0,energy_consumption
16:51,07:51,61.25,energy_consumption
17:06,08:06,66.49,energy_consumption
17:21,08:21,66.37,energy_consumption
17:36,08:36,56.25,energy_consumption
17:51,08:51,51.92,energy_consumption
18:06,09:06,54.86,energy_consumption
18:21,09:21,50.07,energy_consumption
18:36,09:36,63.13,energy_consumption
18:51,09:51,86.47,energy_consumption
19:06,10:06,44.22,energy_consumption
19:21,10:21,51.86,energy_consumption
19:36,10:36,55.7,energy_consumption
19:51,10:51,61.18,energy_consumption
20:06,11:06,36.92,energy_consumption
20:21,11:21,51.6,energy_consumption
20:36,11:36,57.95,energy_consumption
20:51,11:51,58.56,energy_consumption
21:06,12:06,53.89,energy_consumption
21:21,12:21,64.15,energy_consumption
21:36,12:36,51.9,energy_consumption
21:51,12:51,53.05,energy_consumption
22:06,13:06,50.07,energy_consumption
22:21,13:21,50.56,energy_consumption
22:36,13:36,56.82,energy_consumption
22:51,13:51,73.03,energy_consumption
23:06,14:06,57.16,energy_consumption
23:21,14:21,61.67,energy_consumption
23:36,14:36,55.82,energy_consumption
23:51,14:51,59.85,energy_consumption
00:06,15:06,12.72,energy_consumption
00:21,15:21,16.63,energy_consumption
00:36,15:36,11.71,energy_consumption
00:51,15:51,20.83,energy_consumption
01:06,16:06,24.05,energy_consumption
01:21,16:21,11.44,energy_consumption
01:36,16:36,16.3,energy_consumption
01:51,16:51,18.82,energy_consumption
02:06,17:06,12.84,energy_consumption
02:21,17:21,17.25,energy_consumption
02:36,17:36,9.21,energy_consumption
02:51,17:51,16.35,energy_consumption
03:06,18:06,17.96,energy_consumption
03:21,18:21,12.91,energy_consumption
03:36,18:36,15.21,energy_consumption
03:51,18:51,12.76,energy_consumption
04:06,19:06,18.68,energy_consumption
04:21,19:21,12.61,energy_consumption
04:36,19:36,11.0,energy_consumption
04:51,19:51,11.35,energy_consumption
05:06,20:06,18.67,energy_consumption
05:21,20:21,15.51,energy_consumption
05:36,20:36,26.92,energy_consumption
05:51,20:51,12.62,energy_consumption
06:06,21:06,20.3,energy_consumption
06:21,21:21,16.26,energy_consumption
06:36,21:36,14.38,energy_consumption
06:51,21:51,12.93,energy_consumption
07:06,22:06,11.46,energy_consumption
07:21,22:21,17.44,energy_consumption
07:36,22:36,6.12,energy_consumption
07:51,22:51,12.37,energy_consumption
08:06,23:06,21.98,energy_consumption
08:21,23:21,9.4,energy_consumption
08:36,23:36,22.35,energy_consumption
08:51,23:51,18.7,energy_consumption
09:06,00:06,15.52,energy_consumption
09:21,00:21,15.89,energy_consumption
09:36,00:36,16.54,energy_consumption
09:51,00:51,4.53,energy_consumption
10:06,01:06,59.71,energy_consumption
10:21,01:21,66.22,energy_consumption
10:36,01:36,64.6,energy_consumption
10:51,01:51,69.88,energy_consumption
11:06,02:06,60.82,energy_consumption
11:21,02:21,61.66,energy_consumption
11:36,02:36,60.58,energy_consumption
11:51,02:51,45.97,energy_consumption
12:06,03:06,67.7,energy_consumption
12:21,03:21,64.14,energy_consumption
12:36,03:36,59.88,energy_consumption
12:51,03:51,41.96,energy_consumption
13:06,04:06,57.23,energy_consumption
13:21,04:21,65.95,energy_consumption
13:36,04:36,60.85,energy_consumption
13:51,04:51,61.52,energy_consumption
14:06,05:06,56.33,energy_consumption
14:21,05:21,43.12,energy_consumption
14:36,05:36,69.81,energy_consumption
14:51,05:51,58.52,energy_consumption
15:06,06:06,60.55,energy_consumption
15:21,06:21,67.19,energy_consumption
15:36,06:36,61.82,energy_consumption
15:51,06:51,32.5,energy_consumption
16:06,07:06,50.9,energy_consumption
16:21,07:21,44.51,energy_consumption
16:36,07:36,52.43,energy_consumption
16:51,07:51,40.88,energy_consumption
17:06,08:06,45.8,energy_consumption
17:21,08:21,47.21,energy_consumption
17:36,08:36,62.61,energy_consumption
17:51,08:51,69.34,energy_consumption
18:06,09:06,9.74,energy_consumption
18:21,09:21,31.85,energy_consumption
18:36,09:36,16.72,energy_consumption
18:51,09:51,12.06,energy_consumption
19:06,10:06,14.5,energy_consumption
19:21,10:21,16.04,energy_consumption
19:36,10:36,7.39,energy_consumption
19:51,10:51,14.41,energy_consumption
20:06,11:06,24.58,energy_consumption
20:21,11:21,17.62,energy_consumption
20:36,11:36,21.65,energy_consumption
20:51,11:51,14.59,energy_consumption
21:06,12:06,25.73,energy_consumption
21:21,12:21,13.21,energy_consumption
21:36,12:36,19.01,energy_consumption
21:51,12:51,11.95,energy_consumption
22:06,13:06,18.91,energy_consumption
22:21,13:21,15.79,energy_consumption
22:36,13:36,17.74,energy_consumption
22:51,13:51,14.79,energy_consumption
23:06,14:06,14.05,energy_consumption
23:21,14:21,13.63,energy_consumption
23:36,14:36,18.1,energy_consumption
23:51,14:51,11.08,energy_consumption
00:06,15:06,17.09,energy_consumption
00:21,15:21,13.79,energy_consumption
00:36,15:36,9.96,energy_consumption
00:51,15:51,20.11,energy_consumption
01:06,16:06,17.42,energy_consumption
01:21,16:21,17.79,energy_consumption
01:36,16:36,15.27,energy_consumption
01:51,16:51,9.61,energy_consumption
02:06,17:06,7.92,energy_consumption
02:21,17:21,15.89,energy_consumption
02:36,17:36,22.02,energy_consumption
02:51,17:51,11.32,energy_consumption
03:06,18:06,14.18,energy_consumption
03:21,18:21,15.83,energy_consumption
03:36,18:36,17.62,energy_consumption
03:51,18:51,15.09,energy_consumption
04:06,19:06,19.26,energy_consumption
04:21,19:21,19.63,energy_consumption
04:36,19:36,11.36,energy_consumption
04:51,19:51,19.69,energy_consumption
05:06,20:06,7.74,energy_consumption
05:21,20:21,12.2,energy_consumption
05:36,20:36,13.1,energy_consumption
05:51,20:51,19.8,energy_consumption
06:06,21:06,18.67,energy_consumption
06:21,21:21,18.18,energy_consumption
06:36,21:36,20.57,energy_consumption
06:51,21:51,18.83,energy_consumption
07:06,22:06,25.37,energy_consumption
07:21,22:21,21.71,energy_consumption
07:36,22:36,15.95,energy_consumption
07:51,22:51,10.1,energy_consumption
08:06,23:06,12.32,energy_consumption
08:21,23:21,13.66,energy_consumption
08:36,23:36,13.36,energy_consumption
08:51,23:51,10.58,energy_consumption
09:06,00:06,17.22,energy_consumption
09:21,00:21,15.51,energy_consumption
09:36,00:36,15.02,energy_consumption
09:51,00:51,16.46,energy_consumption
10:06,01:06,66.7,energy_consumption
10:21,01:21,71.68,energy_consumption
10:36,01:36,35.74,energy_consumption
10:51,01:51,70.89,energy_consumption
11:06,02:06,35.96,energy_consumption
11:21,02:21,59.96,energy_consumption
11:36,02:36,33.48,energy_consumption
11:51,02:51,54.27,energy_consumption
12:06,03:06,61.94,energy_consumption
12:21,03:21,45.26,energy_consumption
12:36,03:36,62.75,energy_consumption
12:51,03:51,69.55,energy_consumption
13:06,04:06,66.32,energy_consumption
13:21,04:21,56.37,energy_consumption
13:36,04:36,48.67,energy_consumption
13:51,04:51,62.24,energy_consumption
14:06,05:06,60.11,energy_consumption
14:21,05:21,47.58,energy_consumption
14:36,05:36,56.84,energy_consumption
14:51,05:51,65.01,energy_consumption
15:06,06:06,53.83,energy_consumption
15:21,06:21,55.82,energy_consumption
15:36,06:36,62.28,energy_consumption
15:51,06:51,73.83,energy_consumption
16:06,07:06,68.64,energy_consumption
16:21,07:21,47.02,energy_consumption
16:36,07:36,50.94,energy_consumption
16:51,07:51,36.78,energy_consumption
17:06,08:06,60.74,energy_consumption
17:21,08:21,63.07,energy_consumption
17:36,08:36,75.84,energy_consumption
17:51,08:51,58.85,energy_consumption
18:06,09:06,17.49,energy_consumption
18:21,09:21,7.48,energy_consumption
18:36,09:36,19.59,energy_consumption
18:51,09:51,17.74,energy_consumption
19:06,10:06,9.6,energy_consumption
19:21,10:21,23.03,energy_consumption
19:36,10:36,8.47,energy_consumption
19:51,10:51,20.04,energy_consumption
20:06,11:06,16.9,energy_consumption
20:21,11:21,25.57,energy_consumption
20:36,11:36,5.15,energy_consumption
20:51,11:51,18.01,energy_consumption
21:06,12:06,21.06,energy_consumption
21:21,12:21,20.01,energy_consumption
21:36,12:36,23.21,energy_consumption
21:51,12:51,23.69,energy_consumption
22:06,13:06,15.46,energy_consumption
22:21,13:21,15.81,energy_consumption
22:36,13:36,0.63,energy_consumption
22:51,13:51,9.99,energy_consumption
23:06,14:06,14.83,energy_consumption
23:21,14:21,19.4,energy_consumption
23:36,14:36,10.46,energy_consumption
23:51,14:51,15.23,energy_consumption
00:06,15:06,10.76,energy_consumption
00:21,15:21,12.17,energy_consumption
00:36,15:36,11.43,energy_consumption
00:51,15:51,25.61,energy_consumption
01:06,16:06,18.49,energy_consumption
01:21,16:21,12.65,energy_consumption
01:36,16:36,12.62,energy_consumption
01:51,16:51,18.8,energy_consumption
02:06,17:06,7.35,energy_consumption
02:21,17:21,18.52,energy_consumption
02:36,17:36,12.0,energy_consumption
02:51,17:51,4.24,energy_consumption
03:06,18:06,6.99,energy_consumption
03:21,18:21,13.04,energy_consumption
03:36,18:36,21.04,energy_consumption
03:51,18:51,16.14,energy_consumption
04:06,19:06,15.34,energy_consumption
04:21,19:21,16.8,energy_consumption
04:36,19:36,19.13,energy_consumption
04:51,19:51,16.23,energy_consumption
05:06,20:06,12.41,energy_consumption
05:21,20:21,16.84,energy_consumption
05:36,20:36,12.05,energy_consumption
05:51,20:51,19.58,energy_consumption
06:06,21:06,13.59,energy_consumption
06:21,21:21,9.12,energy_consumption
06:36,21:36,13.14,energy_consumption
06:51,21:51,22.95,energy_consumption
07:06,22:06,14.48,energy_consumption
07:21,22:21,17.8,energy_consumption
07:36,22:36,20.84,energy_consumption
07:51,22:51,20.21,energy_consumption
08:06,23:06,13.83,energy_consumption
08:21,23:21,11.26,energy_consumption
08:36,23:36,17.46,energy_consumption
08:51,23:51,22.97,energy_consumption
09:06,00:06,12.31,energy_consumption
09:21,00:21,18.42,energy_consumption
09:36,00:36,16.44,energy_consumption
09:51,00:51,17.04,energy_consumption
10:06,01:06,42.03,energy_consumption
10:21,01:21,42.07,energy_consumption
10:36,01:36,57.86,energy_consumption
10:51,01:51,49.62,energy_consumption
11:06,02:06,39.82,energy_consumption
11:21,02:21,60.47,energy_consumption
11:36,02:36,68.08,energy_consumption
11:51,02:51,43.68,energy_consumption
12:06,03:06,50.75,energy_consumption
12:21,03:21,35.97,energy_consumption
12:36,03:36,49.98,energy_consumption
12:51,03:51,52.18,energy_consumption
13:06,04:06,45.86,energy_consumption
13:21,04:21,62.74,energy_consumption
13:36,04:36,42.24,energy_consumption
13:51,04:51,43.63,energy_consumption
14:06,05:06,49.78,energy_consumption
14:21,05:21,25.09,energy_consumption
14:36,05:36,62.11,energy_consumption
14:51,05:51,54.82,energy_consumption
15:06,06:06,48.81,energy_consumption
15:21,06:21,72.83,energy_consumption
15:36,06:36,82.29,energy_consumption
15:51,06:51,51.98,energy_consumption
16:06,07:06,46.9,energy_consumption
16:21,07:21,43.47,energy_consumption
16:36,07:36,48.09,energy_consumption
16:51,07:51,46.31,energy_consumption
17:06,08:06,55.97,energy_consumption
17:21,08:21,72.63,energy_consumption
17:36,08:36,71.25,energy_consumption
17:51,08:51,60.25,energy_consumption
18:06,09:06,17.8,energy_consumption
18:21,09:21,22.97,energy_consumption
18:36,09:36,12.5,energy_consumption
18:51,09:51,7.72,energy_consumption
19:06,10:06,16.5,energy_consumption
19:21,10:21,10.84,energy_consumption
19:36,10:36,10.34,energy_consumption
19:51,10:51,18.86,energy_consumption
20:06,11:06,11.22,energy_consumption
20:21,11:21,7.25,energy_consumption
20:36,11:36,13.04,energy_consumption
20:51,11:51,6.1,energy_consumption
21:06,12:06,10.08,energy_consumption
21:21,12:21,11.24,energy_consumption
21:36,12:36,16.28,energy_consumption
21:51,12:51,13.83,energy_consumption
22:06,13:06,4.71,energy_consumption
22:21,13:21,23.61,energy_consumption
22:36,13:36,12.65,energy_consumption
22:51,13:51,16.23,energy_consumption
23:06,14:06,15.0,energy_consumption
23:21,14:21,18.47,energy_consumption
23:36,14:36,13.74,energy_consumption
23:51,14:51,7.85,energy_consumption
00:06,15:06,17.23,energy_consumption
00:21,15:21,16.52,energy_consumption
00:36,15:36,16.89,energy_consumption
